Zip,ADI_STATERNK,ADI_NATRANK
90067,1.0,2.0004378283712785
90068,1.5456116102280582,4.239806496199033
90069,4.87233676975945,30.353951890034363
90071,5.6361892583120206,41.27046035805627
90077,1.0476694915254237,1.8167372881355932
90079,8.848813831926016,81.07800562927221
90094,1.999129677980853,3.9973890339425586
90201,7.662394822006473,45.267313915857606
90210,1.0114641336390435,1.8067474615132657
90211,1.2098445595854923,2.448186528497409
90212,1.0,1.9987809833401056
90220,7.811993871744364,47.168964762530095
90221,7.714546402502607,43.83133472367049
90222,7.961236249345207,46.966474594028284
90230,3.753797649756377,13.762396102034968
90232,1.9608414239482201,8.02200647249191
90240,4.021114864864865,14.785472972972974
90241,5.082778306374881,23.2941960038059
90242,5.824641659042391,27.76395242451967
90245,2.4123076923076923,8.756923076923076
90247,6.2604459124690335,29.038976052848884
90248,6.566932270916334,31.232669322709164
90249,5.750600160042678,26.468124833288876
90250,5.887936548548036,30.528847383906868
90254,1.0382763601348097,1.843042850264805
90255,7.362707039337474,39.41589026915114
90260,5.543459675121117,22.158734682245655
90261,2.0,4.0
90262,7.048744146445296,38.196253724989354
90265,1.0190681479025037,1.6831371248549163
90266,1.0004037141703674,1.3439644731530076
90270,7.472447114129015,40.12091930007835
90272,1.0025157232704403,1.0125786163522013
90274,1.0,1.2810532341156269
90275,1.4136510738452486,2.902618417181524
90277,2.088975540588444,5.965260545905707
90278,2.2198864830775697,5.3437040151355895
90280,6.787758996728463,31.442202835332605
90290,1.1748747913188649,1.8230383973288815
90291,1.6482678983833718,5.964665127020785
90292,3.1607435757244398,16.730727173318755
90293,2.2438510189739986,6.33731553056922
90301,7.595015576323988,46.50496958908174
90302,7.317677198975235,43.75969257045261
90303,6.386310604096448,29.617578428830697
90304,6.959041916167664,34.16670658682635
90305,4.881370449678801,19.159743040685225
90401,6.04228624535316,42.68959107806691
90402,1.0,1.4287749287749287
90403,1.7446718717028908,6.222620806077232
90404,4.3925,23.32425
90405,1.5549702244617498,4.201557489693083
90501,3.963338365322407,15.238084968729781
90502,5.190974133186571,20.290038525041275
90503,3.1784283513097074,11.031587057010785
90504,3.199597180261833,9.568781470292045
90505,2.662472647702407,7.011487964989059
90506,4.0,13.0
90601,4.612568639414277,23.086638194020743
90602,6.460760376700383,41.70910359260551
90603,3.9220166848023212,13.415669205658324
90604,5.294979846097472,19.776841333821913
90605,4.610369381397419,17.0173564753004
90606,5.883662114314618,24.978249873545778
90620,4.460848568471887,16.293549499827527
90621,5.39385906781533,25.244091009498565
90623,3.0181268882175227,7.823766364551863
90630,3.639981490050902,13.756902668517661
90631,5.162411971830986,23.852846244131456
90638,4.0658876987990915,13.790327815644272
90640,5.16291907903595,19.743907365019524
90650,6.187914649453111,28.25264479110633
90660,6.135819209039548,27.05830508474576
90670,6.26299311208516,33.35420580254644
90680,6.6944256375536,31.478221620401715
90701,5.21076923076923,25.016923076923078
90703,2.6714960117206576,7.409083509685821
90706,6.767753623188406,36.09384057971015
90710,7.314591700133869,49.397054886211514
90712,4.331581252737626,20.523872098116513
90713,3.6206896551724137,11.395402298850575
90715,5.435917114351496,21.213353798925557
90716,5.724330803036357,29.026368357970437
90717,4.21046046046046,15.881881881881881
90720,2.319889860706187,9.312763200518303
90723,7.8695719125346475,48.192331382814906
90731,5.694856482373338,31.954151415912154
90732,3.3556823585354256,11.25582501188778
90740,4.595302878419018,29.27724473721896
90744,7.453559142630326,45.596983328922995
90745,6.126721763085399,28.49607967789786
90746,6.235169491525424,31.986228813559322
90755,5.171428571428572,23.514285714285716
90802,6.960972953349065,41.60918497004901
90803,2.7408477842003856,10.773988439306358
90804,6.532853525256564,33.57003865120618
90805,7.698736940589428,46.91548417277405
90806,6.7753498649644,37.27670022096735
90807,4.95726627584079,23.417772292502313
90808,2.8349514563106797,9.036317871269327
90810,7.099136442141623,45.5713298791019
90813,7.951605608322026,52.71415649027589
90814,4.388192107678189,19.9788926277149
90815,5.159335288367546,36.289100684261975
90822,6.733333333333333,50.0
90831,5.0,18.0
90833,5.0,18.0
91001,2.7718446601941746,8.610679611650486
91006,2.6683524088368378,10.509715198296513
91007,2.2694010032457954,6.2688108586603715
91008,1.3571428571428572,3.057142857142857
91010,5.652814308258812,25.236717517096267
91011,1.0905902980713034,1.6966686148451198
91016,3.871287128712871,12.985058505850585
91020,3.5888671875,11.14453125
91024,1.8867805186590765,4.179000632511069
91030,2.056384248210024,5.234486873508353
91040,3.9544483985765124,14.44626334519573
91042,5.419430172816441,22.330219523587107
91101,4.927851047323506,25.08895784846134
91103,5.24971450323563,28.86791016368481
91104,3.3636938646426313,10.501265022137888
91105,2.220626631853786,7.455178416013925
91106,3.662654630558342,12.401203610832498
91107,2.822608270124786,8.410080743821874
91108,1.006825938566553,1.378839590443686
91201,5.438565549676661,28.012639623750736
91202,4.4569062852841554,23.550997365449756
91203,5.899398395721925,27.19552139037433
91204,6.688061190555371,43.2184901895577
91205,6.340132450331126,41.952847682119206
91206,4.676550680786687,19.452950075642967
91207,3.451645064805583,13.311066799601196
91208,2.151426907396622,5.849155503785672
91210,5.0,21.0
91214,2.7737665463297234,7.578820697954272
91301,2.876521116678597,9.345025053686472
91302,1.1215816703621582,1.951219512195122
91303,7.066294487090021,41.95045359385904
91304,6.348498635122839,41.48430391264786
91306,5.461284403669724,22.177614678899083
91307,3.1282834453268173,9.029321930360416
91311,4.3679638637943015,17.187282835302295
91316,4.061577934573444,15.908595253367544
91320,3.419659239842726,12.83905635648755
91321,6.237503611672927,37.68101704709621
91324,4.2683564149464335,15.275411549516592
91325,4.1395348837209305,15.134949230265313
91326,2.9038461538461537,9.942307692307692
91331,7.322618351841029,39.53107344632768
91335,6.078779940119761,26.38435628742515
91340,7.055177111716621,39.37057220708447
91342,6.256651524983777,31.409474367293964
91343,6.111363636363636,34.76035353535354
91344,4.240106241699867,15.694555112881806
91345,6.039812646370024,28.29898516783763
91350,3.9329379562043796,14.300638686131387
91351,7.368421052631579,44.04165321278657
91352,6.039057456423499,27.48741123305358
91354,3.1266447368421053,9.18421052631579
91355,3.6451937594363364,12.435581278309009
91356,3.8920863309352516,15.484146016520118
91360,3.372562514338151,10.704060564349621
91361,1.989856801909308,4.98717183770883
91362,3.1425344477072508,12.208719222950078
91364,2.300347771103383,6.3800189693329115
91367,3.904632768361582,13.88632768361582
91377,1.9448529411764706,4.401960784313726
91381,2.4057672502574667,6.592173017507724
91383,7.0,31.0
91384,4.436862745098039,16.31686274509804
91387,6.078194157568604,35.00885216878135
91390,3.6038034865293187,11.526148969889064
91401,5.223853211009175,30.233551769331587
91402,7.371402042711235,39.444753946146704
91403,2.521409214092141,6.869647696476965
91405,6.423049045663204,29.582507852138196
91406,6.356027330405076,38.12420693020986
91411,6.135369376805613,38.46512587701197
91423,2.863802782523798,8.375152550646815
91436,1.224890829694323,2.027292576419214
91501,3.935126582278481,13.811181434599156
91502,4.935175345377258,21.753453772582358
91504,3.940445365095805,13.673744174003108
91505,3.1465367211973545,8.559693699965193
91506,3.3314917127071824,10.426028238182933
91601,5.9327193655666415,32.39856740854439
91602,2.933361450864614,8.69590889919865
91604,2.216785290628707,7.987841043890866
91605,6.267986030267753,30.225844004656576
91606,5.908112823495202,30.276243093922652
91607,3.6741980474198046,12.581589958158995
91608,1.0,1.0
91701,5.091161616161616,21.99772727272727
91702,5.712765957446808,25.44537643207856
91706,7.132286590868074,34.95596462732359
91708,6.225559481743227,28.122497055359247
91709,3.570946658233186,12.71832173729707
91710,5.466174416284175,23.193973258830574
91711,3.8,15.086744639376219
91722,5.8562799416788165,23.7908769006457
91723,6.142263427109975,29.529731457800512
91724,4.391905737704918,15.826844262295081
91730,6.56513204853676,32.884189864382584
91731,5.886559139784946,25.86236559139785
91732,6.51615476665337,32.73274830474671
91733,6.545999400659275,33.79442613125562
91737,3.6053811659192827,12.349775784753364
91739,3.7498220640569393,14.302491103202847
91740,6.935845456713571,45.98068208919628
91741,3.3891764705882355,14.145411764705882
91744,6.315207156308851,27.824858757062145
91745,3.9295052550628045,13.259677005895924
91746,5.173730591691146,20.871590432228285
91748,5.577111984282908,31.227406679764243
91750,4.576878388845856,17.289116963594115
91752,7.413188647746244,45.860879243183085
91754,3.7260160924283063,11.58984939137611
91755,4.41110545084055,16.10850738665308
91758,6.0,27.0
91761,7.247548529117471,42.36401841104663
91762,7.137801440651425,37.54963983714375
91763,7.610643015521064,43.58558758314856
91764,7.8740699917332595,45.385230090934144
91765,3.355565086853957,10.78576024018872
91766,7.612047526941144,43.537993920972646
91767,6.940521628498728,33.4367048346056
91768,7.610894941634241,43.52675097276265
91770,5.254393751109533,20.99378661459258
91773,7.209062442438755,51.062258242770305
91775,2.873992673992674,8.12967032967033
91776,4.4658284977433915,18.114442295293358
91780,3.147890588780714,8.68266110338433
91784,3.044143613890524,8.2613301942319
91786,7.064859437751004,40.16425702811245
91789,3.0128068303094984,9.515119174670936
91790,5.009930486593843,18.876199933796755
91791,3.374863387978142,11.778142076502732
91792,5.393412057178372,25.459291485394655
91801,4.657171514543631,17.484653961885655
91803,4.510709318497914,15.946036161335188
91901,3.935212957408518,13.227354529094182
91902,3.2100840336134455,10.472116119174943
91905,6.006622516556291,27.064569536423843
91906,8.001779359430605,45.20284697508897
91910,6.499909600433918,36.14409690833484
91911,7.340519137703476,47.56885173779146
91913,4.094029149036201,14.612599905970852
91914,3.7219003476245653,13.216685979142525
91915,4.142174432497013,15.22700119474313
91916,6.936189608021878,33.59070191431176
91917,6.1415929203539825,29.01769911504425
91932,6.183560262228946,30.97629853756934
91934,8.0,47.0
91935,3.8454087562960093,11.562572646261138
91941,4.112533954210322,14.674039580908033
91942,5.891948051948052,28.531948051948053
91945,7.179575727676369,40.031573754316724
91950,7.803204601479047,47.47658175842235
91962,5.654107473749228,23.13588634959852
91963,9.980689655172414,83.62344827586207
91977,6.34107905982906,30.306356837606838
91978,5.30706243602866,25.92937563971341
91980,10.0,84.0
92003,5.8509659613615455,28.364765409383626
92004,8.386355960824046,56.65619723066531
92007,1.2516778523489933,1.9319271332694152
92008,3.2954826732673266,13.148514851485148
92009,2.5133625847626644,7.358595931392102
92010,4.008620689655173,12.617456896551724
92011,2.3148991541964867,5.597918022121015
92014,1.0032435129740518,1.6397205588822354
92019,5.120277078085643,24.988664987405542
92020,7.335287443267776,51.67208774583964
92021,7.115586690017513,42.35201401050788
92024,1.9955067398901647,5.015976035946081
92025,6.438579181055747,36.69314257523433
92026,5.856749311294766,29.68013468013468
92027,6.336483293958826,36.303408707391156
92028,5.140176350893059,22.725977843092924
92029,4.446106240330067,20.17225373904074
92036,5.693623085144282,32.435340220876384
92037,1.9690274623167459,5.658269667561429
92040,6.293613179869104,31.35025953509366
92054,5.210002427773731,31.017722748239866
92055,7.0,30.0
92056,5.407569596496716,22.476696903346888
92057,5.656769176387416,26.31954754330152
92058,7.204457779682812,40.9948564080583
92059,5.956521739130435,22.82782608695652
92061,4.916867469879518,19.49277108433735
92064,3.5124197599776723,14.102428132849568
92065,5.231871471993053,23.86561007381676
92066,9.0,55.0
92069,6.41231884057971,38.571014492753626
92070,7.706592386258125,43.38718662952646
92071,6.141398672792241,31.26059213884635
92075,1.82687338501292,3.75484496124031
92078,5.682462535439449,28.63710004050223
92081,4.721796835119959,19.674323634507402
92082,3.972149344096872,12.630070635721493
92083,6.786556089044086,35.293321693583586
92084,5.477948076321551,26.19174225836722
92086,6.477300613496933,32.9239263803681
92091,1.0048426150121066,1.7469733656174333
92101,5.744238336143901,35.772906127037665
92102,6.579381443298969,38.69779086892489
92103,3.5784941488187236,14.478030470302494
92104,6.019459459459459,30.899027027027028
92105,7.741187603501301,49.23799384906553
92106,2.4522408329560887,7.137618832050702
92107,4.255362201537839,26.278025091056254
92108,5.8327199732351955,26.54734024757444
92109,3.5133604671739516,18.06653689612458
92110,5.0659614187927815,27.49564405724953
92111,5.481521445913137,24.960345292689507
92113,8.049097472924188,46.73501805054152
92114,6.835096453018046,34.61729931549471
92115,6.415969237729021,37.806604840533815
92116,5.54046997389034,26.25790542500725
92117,3.9612618881929946,13.185107863604731
92118,1.6105849582172702,7.102506963788301
92119,4.704622322435175,18.638105975197295
92120,4.315789473684211,17.211348684210527
92121,3.749448610498456,12.11733568592854
92122,4.19812974868498,19.243132670952658
92123,5.29,22.760967741935485
92124,4.835172413793104,30.042758620689654
92126,4.941287481652338,20.905011532816104
92127,2.1550882463387158,4.923019151333083
92128,3.5044404973357017,11.524486171022582
92129,3.553607014746911,15.312475089677163
92130,1.9744929317762754,5.650276582667487
92131,2.336785009861933,5.903353057199211
92135,8.0,52.0
92139,7.170157068062827,40.46335078534032
92154,6.844227099236641,40.83134541984733
92173,8.118990384615385,56.52223557692308
92197,4.0,11.0
92199,4.0,11.0
92201,8.628810311792371,62.48528130987633
92203,6.574993698008571,33.7446433072851
92210,2.908037094281298,9.48531684698609
92211,5.349710254472159,21.954648526077097
92220,8.906988436400201,62.66214177978884
92223,7.705714866788692,47.566605653853976
92225,8.557831839521981,58.235168587281265
92227,9.144120247568523,70.70557029177719
92230,9.91055900621118,90.39006211180124
92231,9.18616352201258,67.80964360587002
92233,9.976358148893361,82.54627766599597
92234,8.21620561114381,51.136158524622324
92236,9.475409836065573,79.78753235547886
92240,9.541937635484409,75.42354510588628
92241,9.452503509592887,71.10575573233506
92242,10.0,83.28700265251989
92243,8.750598882086772,64.88182060154378
92249,8.92518440463646,60.54899894625922
92250,8.962275449101796,66.08682634730539
92251,8.502480158730158,56.99950396825397
92252,9.44237385321101,74.94524082568807
92253,4.376697914673809,19.477711880619857
92254,10.0,86.2580874511198
92256,8.956677087985708,69.43724877177311
92257,9.998692810457516,95.92745098039215
92260,6.0498533724340176,28.794093003770424
92262,6.040864944108485,30.196811434854315
92264,6.542669087607807,35.94325919201089
92270,3.41701302299806,12.643114436131892
92274,9.668023255813953,87.31482558139535
92276,9.077597544936431,66.31871985971065
92277,9.21655150753769,72.30135050251256
92278,10.0,96.0
92280,10.0,90.0
92281,9.859612724757953,80.87690179806363
92282,9.895744680851063,77.52340425531915
92283,10.0,94.73631457208944
92284,8.884819356977129,65.94862446138548
92285,9.15200955033824,75.65061679267808
92301,9.844705240174672,82.13591703056768
92305,6.041144901610018,27.329159212880143
92307,8.102116293404562,52.20402712143004
92308,8.08028231142479,53.14777238641376
92309,9.997493734335839,89.9486215538847
92310,10.0,93.55818786367415
92311,8.833576642335766,64.70715328467153
92313,6.899912967798086,34.046127067014794
92314,6.365675403225806,28.721270161290324
92315,8.992627785058978,70.81356487549148
92316,8.587098999655053,63.33873749568817
92318,5.117647058823529,20.235294117647058
92320,7.563245823389021,39.11933174224344
92323,10.0,90.0
92324,8.771385799828913,63.00556030795552
92327,9.842287694974004,83.94107452339688
92328,10.0,88.0
92332,10.0,92.28260869565217
92335,8.684950224477845,58.50673433535038
92336,6.012169435993448,27.457992043061083
92337,7.199013895114298,36.91214701927387
92338,8.0,49.0
92339,6.994310099573258,34.95448079658606
92342,7.048499399759904,38.69987995198079
92344,6.643800596506178,33.65658287175117
92345,8.769244734931009,60.87273057371097
92346,6.8521484375,39.818359375
92347,8.994750656167978,59.653543307086615
92354,6.305799151343706,34.387553041018386
92356,9.21547314578005,66.6312872975277
92358,7.87799043062201,38.22727272727273
92359,7.686556434219986,42.427749820273185
92363,9.911705952856572,80.5061925689173
92364,10.0,90.0
92365,8.405384006334126,53.92794932699921
92366,10.0,90.0
92368,9.0,73.0
92371,8.356738035264483,55.44363979848867
92372,8.952145214521453,53.9026402640264
92373,5.960385718008861,31.534792806880375
92374,7.025922537358951,40.91887770661787
92376,8.787873367912717,62.718476122339474
92377,7.672759138708062,47.9699549323986
92392,8.657566302652105,57.12246489859594
92394,8.925238334169594,65.99548419468138
92395,9.379017013232515,74.10396975425331
92397,8.18653321201092,42.66848650288141
92399,7.576937269372694,48.951660516605166
92401,9.995833333333334,97.975
92403,9.833333333333334,93.0
92404,8.839199614271939,65.49927675988428
92405,9.04249737670514,67.57660020986359
92407,7.854834637717748,48.84751325422873
92408,9.261522527187985,73.40082858622475
92410,9.795966091786028,85.18415667933353
92411,9.706955177743431,78.41885625965998
92501,8.200664727877026,50.909015371832155
92503,7.397237259660257,43.94530520813888
92504,7.104279390063945,40.92326610919823
92505,7.528350515463917,41.725193298969074
92506,5.358722358722359,25.792246792246793
92507,8.233763693270735,59.8047730829421
92508,4.818268770923003,17.982305117168817
92509,7.830116648992577,47.78388123011665
92518,5.0,22.0
92530,8.352835051546391,56.525
92532,6.702677746999076,33.6555863342567
92536,7.883680555555555,43.4375
92539,8.161981728742095,47.7389318341532
92543,9.596649084703692,83.71144896059572
92544,8.222901729228173,56.734078447912275
92545,8.88888888888889,65.27283617849656
92548,9.067983730389308,66.35502614758862
92551,8.358894105372979,53.78768909754825
92553,9.017331384422635,63.00668197953644
92555,6.8293063133281375,32.94349181605612
92557,7.5448089279675346,45.4683801149814
92561,6.0358744394618835,29.282511210762333
92562,5.535011635286651,26.736830971017557
92563,5.789243124847895,25.822341202238988
92567,7.956001708671508,44.65014950875694
92570,8.171704180064308,58.33612004287245
92571,8.563366810138689,57.53658536585366
92582,8.752559726962458,60.91296928327645
92583,9.355220667384284,72.83665231431647
92584,6.646216132046091,32.02678293366552
92585,7.894877505567929,44.4815144766147
92586,8.839577329490874,59.33525456292027
92587,6.638824884792626,33.30184331797235
92590,2.362756264236902,6.917995444191344
92591,6.2323609226594305,32.615332428765264
92592,4.735133094204267,19.139324145742872
92595,6.864508146009486,32.62260259847391
92596,5.952224653537564,26.961706783369802
92602,2.682101513802315,9.285841495992877
92603,1.3695364238410597,4.217218543046358
92604,3.082815734989648,11.238095238095237
92606,5.641442715700141,37.38472418670438
92610,2.3372549019607844,5.76078431372549
92612,4.7656033287101245,25.665742024965326
92614,7.379240846489755,53.79308028216325
92617,4.856649395509499,28.884283246977546
92618,6.931216931216931,42.49761904761905
92620,2.555497382198953,7.18586387434555
92624,6.881472957422324,55.18181818181818
92625,1.0,1.3424018655266226
92626,4.462453676614004,26.03842402964697
92627,4.982148040638607,25.997968069666182
92629,1.6558480110825253,3.562042351078567
92630,3.7955346650998827,15.863924794359576
92637,7.577050856120623,42.44978277536417
92646,2.954447889339375,10.11805389935607
92647,5.908690869086909,42.02296479647965
92648,2.5813232253618192,9.267918676774638
92649,3.245443499392467,12.374848116646415
92651,1.0448022401120056,1.7549877493874693
92653,3.986610558530987,17.286534047436877
92655,5.253832004904966,19.144083384426732
92656,3.981015452538631,16.616777041942605
92657,1.0795698924731183,1.3548387096774193
92660,2.3944954128440368,7.4886999328708885
92661,1.0,1.8485049833887044
92662,1.0,2.0
92663,2.4945454545454546,12.015757575757576
92672,2.7229149348850097,10.481850928234968
92673,2.4594272076372317,7.320405727923628
92675,3.8002750085940185,16.46648332760399
92676,3.875,15.579198473282442
92677,2.6351677852348994,10.168859060402685
92679,1.8008064516129032,4.180645161290323
92683,5.435342606903658,29.561394470204363
92688,3.16926433915212,11.729114713216958
92691,3.555785735424682,12.135839005622966
92692,2.8662053056516723,8.652441368704345
92694,3.286856127886323,16.087033747779753
92701,7.642757853767028,50.8154017236586
92703,6.8243633499606196,36.736151220792856
92704,6.530804736102749,35.10816777041943
92705,4.580680331443523,27.15023986044483
92706,5.3266644801574285,28.589701541489013
92707,6.226873536299766,30.43032786885246
92708,3.458501208702659,14.93795326349718
92780,5.119423884776955,26.341468293658732
92782,2.492957746478873,9.227364185110664
92799,10.0,90.0
92801,6.9315662650602405,43.16602409638554
92802,6.670126019273536,44.12861378799111
92804,6.054755589238348,31.91284577491474
92805,6.607094133697135,38.19190541155071
92806,7.266458658346334,49.47425897035881
92807,4.420736932305056,24.41816623821765
92808,3.0715705765407555,16.024850894632205
92809,4.882175226586103,33.75226586102719
92821,3.811042220253912,15.905225863596103
92823,2.128,4.656
92831,5.704148097360302,36.426808364758315
92832,5.389656938044035,29.650281618023552
92833,4.852695011717442,23.35621024439237
92835,2.8982035928143715,12.480538922155688
92840,5.456906729634002,24.562278630460447
92841,5.5327257663628835,24.96271748135874
92843,5.907640067911715,29.616638370118846
92844,6.402259887005649,32.877966101694916
92845,3.1968225948808473,9.505736981465137
92860,4.632838533777643,15.968191457134202
92861,1.0093023255813953,1.697674418604651
92865,4.384698275862069,18.71928879310345
92866,4.740524781341108,26.89868804664723
92867,4.274765824581323,23.470621629293216
92868,6.380393641180923,38.06131718395155
92869,3.296875,11.673650568181818
92870,4.490146396396397,21.05855855855856
92879,6.910848901999344,36.98262864634546
92880,4.826763207294181,19.74953070528292
92881,4.991356957649092,19.783491789109767
92882,6.175733154242221,32.53301992388628
92883,4.976704055220018,18.268334771354617
92886,2.166286366229321,5.481745579007415
92887,2.1533333333333333,5.603703703703704
92899,10.0,100.0
93001,5.2082577132486385,27.699637023593468
93003,4.955662795958378,20.98099834112502
93004,4.48562582927908,16.951348960636885
93010,4.007883420926899,16.34806497849976
93012,3.1652954375467464,10.147344801795063
93013,3.18607516943931,10.226124460874923
93015,6.384909264565425,33.61127029608405
93021,3.682808716707022,12.71549636803874
93022,4.062354583527222,13.3936714751047
93023,2.94816247582205,9.294003868471954
93030,6.505195666592969,35.08379394207385
93033,7.2218643044091,37.98630964364808
93035,3.3937168502651978,11.184414524683802
93036,6.059411596686661,29.213938874607255
93041,7.3352012226184415,48.00764136525726
93060,6.3846567967698515,30.539703903095557
93063,4.057079016859638,15.027422303473491
93065,4.071466384330334,14.251632256926063
93066,4.603215767634855,18.221991701244814
93101,3.6434696569920844,21.174307387862797
93103,2.1886438291881745,6.362740497419052
93105,1.8566978193146417,6.63828314295604
93108,1.0066176470588235,1.4147058823529413
93109,1.2145782145782147,2.6093366093366095
93110,4.567590618336887,22.8226012793177
93111,2.6581753554502368,7.268957345971564
93117,5.422434367541766,40.71575178997613
93202,9.0,70.7943416757345
93203,9.29631425800194,76.46653734238603
93204,9.101164483260552,73.62882096069869
93205,9.97870326549929,82.68954093705632
93206,9.828467153284672,75.1094890510949
93207,8.265895953757225,50.92485549132948
93210,8.769729729729729,64.3463063063063
93212,9.487467265245042,76.55892255892256
93215,9.119725928597187,67.04002884962135
93219,9.89240972733972,79.76160648489315
93221,8.227079303675048,53.9926499032882
93223,9.929129129129128,80.73933933933934
93224,9.283828382838283,70.03465346534654
93225,7.701607267645003,40.957023060796644
93226,5.0,22.0
93230,8.023240260825949,51.731817421835814
93235,9.890330188679245,77.65094339622641
93238,7.052173913043478,33.26086956521739
93239,10.0,77.0
93240,9.032044655778375,69.30411412032251
93241,9.93399057008144,88.47063866266609
93242,9.173831775700934,64.48037383177571
93243,7.143414634146342,36.20390243902439
93244,6.793528505392912,31.77041602465331
93245,7.8123153828675305,46.92660758918428
93247,8.820705176294073,67.37959489872468
93249,9.78386167146974,77.35158501440922
93250,9.252865812542144,77.12677006068779
93251,8.01129943502825,45.33898305084746
93252,9.446153846153846,74.3366515837104
93254,8.0,45.0
93255,10.0,85.0
93256,9.152851711026615,65.19695817490495
93257,8.997985347985347,64.38534798534799
93260,8.003311258278146,48.0364238410596
93262,5.0,16.0
93263,9.089160192378838,69.2693303736589
93265,8.043753598157743,47.08232584916523
93266,9.312977099236642,71.2442748091603
93267,9.579247434435576,77.4703534777651
93268,9.618240807498198,74.09625090122567
93270,8.923305588585018,55.756242568370986
93271,5.978138663335415,26.781386633354153
93272,9.795324675324675,75.10285714285715
93274,8.469865118661431,57.6160150247567
93277,7.937782139352306,49.18959764474975
93280,9.500652315720808,75.53228962818004
93283,9.99074074074074,89.4787037037037
93285,7.416588566073102,40.170571696344894
93286,9.348567530695771,68.62551159618008
93287,5.0,22.0
93291,7.582174979558463,48.58421913327882
93292,7.904189944134078,48.40698324022346
93301,9.218499127399651,77.25933682373473
93304,9.257142857142858,72.64965986394557
93305,9.53781783070486,79.5725780495655
93306,8.291910902696365,56.60062524423603
93307,9.39093818426815,76.07377463365336
93308,7.945769298710475,52.68380144850733
93309,8.540943683409436,59.53531202435312
93311,6.179709334823924,29.974287311347123
93312,5.936885433340956,27.45872398810885
93313,8.088665710186513,48.6961262553802
93314,5.19634703196347,19.55821917808219
93401,4.631848341232227,21.51905213270142
93402,5.321037463976945,20.12564841498559
93405,3.7803468208092488,17.878612716763005
93407,10.0,100.0
93410,10.0,100.0
93420,3.3126293995859215,10.238982549541555
93422,4.775895450145208,21.28944820909971
93426,4.873853211009174,19.18692660550459
93427,6.668833983528391,35.17208495882098
93428,2.419811320754717,5.565482796892342
93430,2.665283540802213,8.4149377593361
93432,3.3398184176394294,10.67704280155642
93433,5.009340659340659,19.906043956043955
93434,8.877525252525253,57.547348484848484
93436,7.246063405416754,46.52424942263279
93437,9.407528641571195,72.81833060556465
93442,4.249379652605459,15.490074441687344
93444,4.1536340852130325,12.67844611528822
93445,7.36986301369863,41.048706240487064
93446,4.938329284245936,22.41992150999813
93449,4.424937965260546,19.612903225806452
93450,5.0,18.0
93451,6.794245858761988,34.21360069747166
93452,5.0,19.0
93453,7.445129469790382,45.11220715166461
93454,7.067007211538462,41.64573317307692
93455,5.529633620689655,26.679956896551722
93458,8.484643734643734,56.687346437346434
93460,1.7630675314765356,4.429225486455551
93461,7.648567119155355,47.59879336349925
93463,2.6513671875,8.0869140625
93465,4.498107714701601,15.473362445414848
93501,9.41841385597083,76.58705560619872
93505,8.90325717063685,68.48906174039864
93510,3.7975432211101,13.936760691537762
93512,6.0,25.666666666666668
93513,7.0,37.00098814229249
93514,6.0897565922920895,29.566430020283974
93516,9.42257217847769,83.1259842519685
