,Zip,County,State,Year,Total Pop,Male Pop,Pct Male,Female Pop,Pct Female,Total Employable Pop,Full Time Employed Pop,Pct Full Time Employed,Total Households,Household Median Income,Insurable Pop,Insured Pop,Pct Insured,Uninsured Pop,ADI State Rank,ADI Natl Rank,CA DOI Underserved Flag,Tapestry Seg Nr,Tapestry Seg Code,Tapestry Seg Name,Lifemode Code,Lifemode Group,AS Only,ED Only,Inpatient,Inpatient from ED,Opioid Rx Count,Pop w Opioid Rx,Tot Opioid Rx Fills,C2,C3,C4,C2-C4,"AS per 1,000","ED per 1,000","IP per 1,000","IP via ED per 1,000","C2 per 1,000","C3 per 1,000","C4 per 1,000","C2-C4 per 1,000","Opioid Rx per 1,000","Pop w Opioid Rx per 1,000"
212,91362,Ventura,CA,2016,35862,17827,49.7,18035,50.3,23220,11442,64.1,13481,103894,35776,33571,93.8,2205,3.1425344477072508,12.208719222950076,N,1.0,1A,Top Tier,1.0,Affluent Estates,1727.0,6364.0,1416.0,1573.0,10736,4473,10192,5620,1074,6906,13600,48.1568233785065,177.4580335731415,39.48469131671408,43.86258435112375,156.71183983046123,29.9481345156433,192.57152417600804,379.23149852211253,299.3698064803971,124.72812447716245
213,91364,Los Angeles,CA,2016,27607,13574,49.2,14033,50.8,17590,8451,64.0,10415,96635,27510,25574,93.0,1936,2.3003477711033833,6.380018969332912,N,6.0,2A,Urban Chic,2.0,Upscale Avenues,1368.0,6449.0,1334.0,1343.0,8869,3813,8300,9249,2172,15211,26632,49.552649690295944,233.60017386894626,48.32107798746694,48.64708226174521,335.02372586662807,78.67569819248742,550.9834462274061,964.6828702865215,321.2591009526569,138.11714420255734
214,91367,Los Angeles,CA,2016,42319,20716,49.0,21603,51.0,28169,14473,67.4,17426,80751,42290,39417,93.2,2873,3.9046327683615822,13.88632768361582,N,5.0,1E,Exurbanites,2.0,Upscale Avenues,1864.0,10880.0,2084.0,2065.0,12114,5303,11591,41462,7190,42079,90731,44.04640941421111,257.09492190269145,49.24501996739054,48.79604905597958,979.7490488905693,169.90004489709116,994.3287884874406,2143.977882275101,286.25440109643426,125.3101443795931
215,91377,Ventura,CA,2016,14885,7182,48.2,7703,51.8,9721,4781,66.3,5407,121348,14885,14067,94.5,818,1.9448529411764703,4.401960784313727,N,4.0,1D,Savvy Suburbanites,1.0,Affluent Estates,571.0,1732.0,460.0,423.0,3325,1491,3170,455,20,152,627,38.36076587168291,116.3587504198858,30.903594222371517,28.41787033926772,30.567685589519648,1.3436345314074571,10.211622438696674,42.12294255962378,223.37924084648975,100.16795431642593
216,91381,Los Angeles,CA,2016,20790,10079,48.5,10711,51.5,13584,7110,68.2,6744,117835,20790,19774,95.1,1016,2.4057672502574667,6.592173017507724,N,9.0,2D,Enterprising Professionals,1.0,Affluent Estates,756.0,3110.0,633.0,591.0,4390,2061,4247,677,307,311,1295,36.36363636363636,149.5911495911496,30.447330447330447,28.427128427128427,32.563732563732565,14.766714766714767,14.959114959114958,62.28956228956229,211.15921115921117,99.13419913419914
217,91384,Los Angeles,CA,2016,29676,17679,59.6,11997,40.4,21834,7975,53.0,7073,102744,23838,21938,92.0,1900,4.436862745098039,16.31686274509804,N,68.0,15,Unclassified,1.0,Affluent Estates,949.0,5509.0,973.0,998.0,8291,3056,8018,134,35,1584,1753,31.97870332928966,185.63822617603452,32.787437660062004,33.62986925461652,4.515433346812239,1.179404232376331,53.376465830974524,59.0713034101631,279.38401401806175,102.9788381183448
218,91387,Los Angeles,CA,2016,44106,21588,48.9,22518,51.1,29274,14601,64.0,13757,84930,44102,39855,90.4,4247,6.078194157568603,35.00885216878135,N,33.0,8A,City Lights,1.0,Affluent Estates,1593.0,12268.0,2109.0,1689.0,12876,5238,12524,7664,692,7845,16201,36.11753502924772,278.14809776447646,47.8166235886274,38.29410964494626,173.7632068199338,15.68947535482701,177.86695687661543,367.3196390513762,291.93307033056726,118.75935246905182
219,91390,Los Angeles,CA,2016,20546,10745,52.3,9801,47.7,13925,6710,63.1,6475,108391,20447,19355,94.7,1092,3.603803486529319,11.526148969889064,N,3.0,1C,Boomburbs,1.0,Affluent Estates,763.0,3783.0,753.0,726.0,6114,2469,5900,132,6,928,1066,37.13618222525066,184.1234303514066,36.64946948311107,35.335345079334175,6.424608196242578,0.2920276452837535,45.166942470553884,51.88357831208021,297.5761705441449,120.16937603426457
220,91401,Los Angeles,CA,2016,41019,20412,49.8,20607,50.2,28803,12617,57.3,14835,49153,41000,32383,79.0,8617,5.223853211009175,30.233551769331587,N,60.0,13A,International Marketplace,13.0,Next Wave,1665.0,14067.0,3332.0,2097.0,9025,4132,8690,2647,2218,6234,11099,40.590945659328604,342.93863819205734,81.23064921134109,51.12265047904629,64.5310709671128,54.07250298642093,151.97835149564835,270.5819254491821,220.0199907360004,100.73380628489237
221,91402,Los Angeles,CA,2016,71765,35130,49.0,36635,51.0,47957,20467,60.3,18950,39095,71503,54879,76.8,16624,7.371402042711235,39.444753946146704,Y,61.0,13B,Las Casas,13.0,Next Wave,2520.0,32013.0,3681.0,3789.0,11730,5755,11365,35446,4668,32918,73032,35.114610186023825,446.0809586845956,51.292412736013375,52.79732460112868,493.9176478784923,65.0456350588727,458.691562739497,1017.6548456768619,163.45014979446808,80.19229429387585
222,91403,Los Angeles,CA,2016,24579,11914,48.5,12665,51.5,16995,9347,64.6,11355,83241,24557,22450,91.4,2107,2.521409214092141,6.869647696476965,N,12.0,3C,Trendsetters,3.0,Uptown Individuals,1256.0,5724.0,1255.0,1426.0,6293,2950,5986,25676,2911,29192,57779,51.10053297530412,232.88172830465032,51.05984783758493,58.01700638756662,1044.6315960779527,118.43443590056553,1187.680540298629,2350.746572277147,256.0315716668701,120.02115627161399
223,91405,Los Angeles,CA,2016,54356,27145,49.9,27211,50.1,37117,16476,59.7,17213,39472,54048,41728,77.2,12320,6.423049045663205,29.5825078521382,Y,60.0,13A,International Marketplace,13.0,Next Wave,2027.0,24751.0,2798.0,3098.0,12356,5646,11818,28091,4293,32371,64755,37.29119140481272,455.34991537272793,51.4754580911031,56.994628007947604,516.7966737802634,78.97932151004488,595.5368312605784,1191.3128265508867,227.3162116417691,103.87077783501361
224,91406,Los Angeles,CA,2016,55385,28096,50.7,27289,49.3,37594,17963,62.6,18094,49764,55322,44964,81.3,10358,6.356027330405077,38.12420693020986,Y,60.0,13A,International Marketplace,13.0,Next Wave,2013.0,20540.0,2615.0,2635.0,11933,5306,11532,1374,202,4361,5937,36.34558093346574,370.85853570461313,47.214949896181274,47.57605849959375,24.808161054437125,3.6471968944660107,78.73973097409045,107.19508892299359,215.455448226054,95.80211248532997
225,91411,Los Angeles,CA,2016,25290,12523,49.5,12767,50.5,17685,8014,57.0,9607,47126,24995,19810,79.3,5185,6.1353693768056115,38.465125877011964,N,60.0,13A,International Marketplace,13.0,Next Wave,931.0,9310.0,1276.0,1339.0,5802,2584,5587,6517,6769,22989,36275,36.81296955318307,368.1296955318308,50.454725187821275,52.94582839066825,257.69078687228154,267.6551996836694,909.0154211150652,1434.3614076710162,229.41874258600237,102.17477263740608
226,91423,Los Angeles,CA,2016,34140,16667,48.8,17473,51.2,24160,13287,63.7,15246,81753,34027,30637,90.0,3390,2.8638027825237984,8.375152550646815,N,12.0,3C,Trendsetters,3.0,Uptown Individuals,1459.0,6087.0,1358.0,1406.0,8963,3911,8467,8881,2272,9787,20940,42.73579379027534,178.29525483304042,39.77738722905683,41.18336262448741,260.13473930872874,66.54950205038078,286.67252489748097,613.3567662565905,262.5366139425893,114.5577035735208
227,91436,Los Angeles,CA,2016,14353,6820,47.5,7533,52.5,8243,4318,67.6,5492,137683,14256,13793,96.8,463,1.2248908296943228,2.0272925764192142,N,1.0,1A,Top Tier,1.0,Affluent Estates,957.0,3014.0,761.0,839.0,3820,1909,3607,35354,5476,40061,80891,66.67595624608096,209.99094266007106,53.02027450707169,58.454678464432526,2463.1784295966004,381.52302654497316,2791.123806869644,5635.8252630112165,266.1464502194663,133.00355326412597
228,91501,Los Angeles,CA,2016,20110,9679,48.1,10431,51.9,13494,6081,59.3,7598,61048,20110,17713,88.1,2397,3.9351265822784818,13.811181434599154,N,33.0,8A,City Lights,8.0,Middle Ground,956.0,4555.0,906.0,1032.0,4105,1933,3969,3554,929,5625,10108,47.538538040775734,226.50422675285927,45.05221282943809,51.31775236200895,176.72799602187968,46.19592242665341,279.7115862754848,502.63550472401784,204.1272998508205,96.12133267031328
229,91502,Los Angeles,CA,2016,12080,5830,48.3,6250,51.7,7991,3639,60.0,5334,40083,12080,10191,84.4,1889,4.935175345377258,21.753453772582358,N,60.0,13A,International Marketplace,13.0,Next Wave,559.0,3521.0,576.0,826.0,2639,1235,2563,4637,882,13491,19010,46.27483443708609,291.47350993377484,47.682119205298015,68.37748344370861,383.8576158940397,73.01324503311258,1116.8046357615895,1573.6754966887415,218.46026490066225,102.23509933774834
230,91504,Los Angeles,CA,2016,26833,12839,47.8,13994,52.2,18256,8961,65.6,9497,74006,26807,23931,89.3,2876,3.940445365095805,13.673744174003108,N,7.0,2B,Pleasantville,8.0,Middle Ground,1301.0,5709.0,1266.0,1080.0,5753,2603,5525,2599,403,2847,5849,48.48507434874967,212.76040696157716,47.18071031938285,40.24894719189058,96.85834606641076,15.018820109566578,106.10069690306712,217.97786307904445,214.40017888420974,97.00741624119554
231,91505,Los Angeles,CA,2016,30985,14929,48.2,16056,51.8,22169,11434,64.1,13051,80389,30964,27701,89.5,3263,3.1465367211973545,8.559693699965193,N,33.0,8A,City Lights,8.0,Middle Ground,1500.0,6832.0,1480.0,1318.0,8950,3837,8538,31844,7669,43612,83125,48.41052121994514,220.49378731644344,47.7650476036792,42.536711311925124,1027.723091818622,247.50685815717281,1407.5197676294981,2682.749717605293,288.849443279006,123.83411328061965
232,91506,Los Angeles,CA,2016,18125,8832,48.7,9293,51.3,12199,6189,64.7,7275,73661,17866,15822,88.6,2044,3.3314917127071824,10.426028238182932,N,7.0,2B,Pleasantville,2.0,Upscale Avenues,956.0,4463.0,868.0,1043.0,5851,2443,5589,4505,955,5368,10828,52.744827586206895,246.2344827586207,47.889655172413796,57.54482758620689,248.55172413793102,52.689655172413794,296.1655172413793,597.4068965517242,322.8137931034483,134.7862068965517
233,91601,Los Angeles,CA,2016,39318,20679,52.6,18639,47.4,30748,14709,59.5,16972,50275,39259,30963,78.9,8296,5.9327193655666415,32.398567408544395,Y,12.0,3C,Trendsetters,3.0,Uptown Individuals,1417.0,11121.0,1617.0,1627.0,7718,3635,7451,2258,731,2910,5899,36.03947301490412,282.847550740119,41.12620173966122,41.38053817589908,57.42916730250776,18.591993488987235,74.01190294521594,150.03306373671091,196.29686148837683,92.45129457246045
234,91602,Los Angeles,CA,2016,18615,9011,48.4,9604,51.6,14453,7454,58.6,9485,72417,18607,16270,87.4,2337,2.9333614508646138,8.69590889919865,N,12.0,3C,Trendsetters,3.0,Uptown Individuals,795.0,3353.0,830.0,644.0,4512,2054,4373,3064,395,2880,6339,42.7074939564867,180.12355627182382,44.58769809293581,34.595756110663444,164.59844211657264,21.219446682782703,154.71394037066884,340.5318291700242,242.38517324738115,110.34112275047005
235,91604,Los Angeles,CA,2016,30386,14671,48.3,15715,51.7,21670,11761,64.0,14334,94583,30089,27744,92.2,2345,2.216785290628707,7.9878410438908665,N,6.0,2A,Urban Chic,3.0,Uptown Individuals,1489.0,4993.0,1431.0,1500.0,8128,3674,7678,2158,505,3141,5804,49.002830250773386,164.31909431975254,47.09405647337589,49.36483907062463,71.01954847627196,16.619495820443625,103.36997301388797,191.00901731060358,267.491607977358,120.91094583031659
236,91605,Los Angeles,CA,2016,55377,27374,49.4,28003,50.6,38483,15655,58.6,15932,44913,55159,41822,75.8,13337,6.267986030267752,30.225844004656572,Y,28.0,7B,Urban Villages,13.0,Next Wave,2338.0,22575.0,2950.0,3092.0,9837,4834,9439,636,1310,2230,4176,42.219694096827205,407.66021994690936,53.271213680769996,55.8354551528613,11.484912508803294,23.65603048196905,40.269425934954945,75.4103689257273,177.6369250771981,87.29255828231936
237,91606,Los Angeles,CA,2016,45040,22772,50.6,22268,49.4,31267,13141,59.8,15328,42273,44831,34947,78.0,9884,5.908112823495202,30.27624309392265,Y,60.0,13A,International Marketplace,13.0,Next Wave,1829.0,15905.0,2278.0,2394.0,9508,4500,9225,1779,1482,6646,9907,40.60834813499112,353.13055062166967,50.57726465364121,53.152753108348136,39.49822380106572,32.90408525754884,147.5577264653641,219.9600355239787,211.101243339254,99.91119005328596
238,91607,Los Angeles,CA,2016,31405,15267,48.6,16138,51.4,22372,10646,58.5,13678,56096,31101,26806,86.2,4295,3.6741980474198046,12.581589958158993,N,12.0,3C,Trendsetters,3.0,Uptown Individuals,1446.0,7353.0,1525.0,1678.0,9610,3708,9161,12471,2351,10371,25193,46.04362362681102,234.13469192803694,48.5591466327018,53.43098232765483,397.10237223372076,74.86069097277503,330.23403916573795,802.1971023722338,306.00222894443556,118.0703709600382
239,91701,San Bernardino,CA,2016,40870,20361,49.8,20509,50.2,27519,12677,61.7,13203,83426,40735,37549,92.2,3186,5.091161616161616,21.99772727272727,N,4.0,1D,Savvy Suburbanites,1.0,Affluent Estates,2694.0,8618.0,2183.0,1741.0,14816,5599,14020,669,750,408,1827,65.91632003914852,210.86371421580623,53.41326156104723,42.598482994861754,16.368974798140442,18.350868607780768,9.982872522632737,44.70271592855395,362.5152923905065,136.99535111328603
240,91702,Los Angeles,CA,2016,61968,30264,48.8,31704,51.2,43976,18761,59.1,15056,59027,61663,51409,83.4,10254,5.712765957446807,25.445376432078557,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,2457.0,17850.0,3493.0,2502.0,11961,5430,11602,6247,631,4683,11561,39.649496514329975,288.0518977536793,56.367802736896465,40.37567776917118,100.81009553317843,10.18267492899561,75.57126258714175,186.56403304931575,193.0189775367932,87.62587141750582
241,91706,Los Angeles,CA,2016,77667,39651,51.1,38016,48.9,52250,22765,64.4,17921,53693,77297,62489,80.8,14808,7.132286590868073,34.95596462732359,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,3523.0,26240.0,4011.0,3595.0,12625,6034,12196,26173,3268,19118,48559,45.36032034197278,337.85262724194314,51.643555177874774,46.28735498989275,336.9899700001288,42.07707263058957,246.1534499851932,625.2204926159116,162.5529504165218,77.6906536881816
242,91708,San Bernardino,CA,2016,2893,635,21.9,2258,78.1,2317,385,55.0,326,82833,1303,1175,90.2,128,6.225559481743227,28.12249705535925,N,3.0,1C,Boomburbs,1.0,Affluent Estates,356.0,1540.0,486.0,232.0,1660,736,1565,212,39,365,616,123.05565157276185,532.319391634981,167.9917041133771,80.19357068786726,73.2803318354649,13.480815762184584,126.16660905634289,212.9277566539924,573.7988247493952,254.40718976840648
243,91709,San Bernardino,CA,2016,77266,38024,49.2,39242,50.8,53845,25284,62.9,24034,97222,77122,70724,91.7,6398,3.570946658233186,12.71832173729707,N,2.0,1B,Professional Pride,1.0,Affluent Estates,3860.0,12123.0,3042.0,2272.0,17027,7433,16279,9064,3245,9409,21718,49.95729039939948,156.8995418424663,39.37048637175472,29.404912898299383,117.30903631610282,41.99777392384749,121.77413092433929,281.0809411642896,220.36859679548573,96.20013977687469
244,91710,San Bernardino,CA,2016,87071,50654,58.2,36417,41.8,61621,23821,61.4,21430,72969,73814,64338,87.2,9476,5.466174416284175,23.19397325883057,N,7.0,2B,Pleasantville,7.0,Ethnic Enclaves,3914.0,22217.0,3977.0,3953.0,20653,8332,19725,23923,3535,32967,60425,44.95182092774862,255.15958240975755,45.67536837753098,45.39973125380436,274.75278795465766,40.59905134889918,378.62204407897,693.9738833825269,237.19722984690657,95.69202145375613
245,91711,Los Angeles,CA,2016,36957,17833,48.3,19124,51.7,24065,9049,51.8,11955,94509,36738,34872,94.9,1866,3.8,15.08674463937622,N,5.0,1E,Exurbanites,1.0,Affluent Estates,2420.0,6888.0,1405.0,1636.0,9943,3989,9286,13189,2284,24116,39589,65.4815055334578,186.37876451010635,38.017155072110825,44.267662418486346,356.87420515734505,61.80155315637092,652.5421435722596,1071.2179018859756,269.0424006277566,107.93625023676164
246,91722,Los Angeles,CA,2016,35407,17189,48.5,18218,51.5,23834,11973,66.8,10036,69708,35384,32211,91.0,3173,5.8562799416788165,23.7908769006457,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,1710.0,9976.0,1908.0,1674.0,8240,3682,7947,2556,383,7345,10284,48.29553478125794,281.7521958934674,53.88764933487728,47.27878668059988,72.1891151467224,10.817070070889939,207.4448555370407,290.45104075465304,232.72234303951194,103.99073629508288
247,91723,Los Angeles,CA,2016,19258,9321,48.4,9937,51.6,12609,6481,69.4,6079,60053,18977,16831,88.7,2146,6.142263427109975,29.529731457800512,N,60.0,13A,International Marketplace,13.0,Next Wave,987.0,6545.0,1204.0,1155.0,6793,2529,6541,23943,3100,29489,56532,51.25142797798318,339.85875999584584,62.51947242704331,59.97507529338457,1243.2755218610448,160.97206355800188,1531.2597362135216,2935.5073216325686,352.73652508048605,131.32204798006023
248,91724,Los Angeles,CA,2016,26190,12935,49.4,13255,50.6,17706,8522,66.5,8057,80797,26152,23994,91.7,2158,4.391905737704918,15.82684426229508,N,7.0,2B,Pleasantville,2.0,Upscale Avenues,1493.0,7225.0,1462.0,1210.0,7332,3006,7010,1915,111,2289,4315,57.00649102710958,275.86865215731194,55.82283314242077,46.200840015273,73.11951126384116,4.238258877434135,87.39977090492553,164.75754104620083,279.95418098510885,114.77663230240549
249,91730,San Bernardino,CA,2016,68807,33906,49.3,34901,50.7,48023,20915,62.5,23234,63567,65958,58022,88.0,7936,6.56513204853676,32.884189864382584,N,9.0,2D,Enterprising Professionals,2.0,Upscale Avenues,3638.0,18519.0,3541.0,2781.0,24712,9882,22329,48068,11602,76257,135927,52.872527504469026,269.144127777697,51.462787216416935,40.41739939250367,698.591713052451,168.61656517505486,1108.2738674844131,1975.482145711919,359.14950513755866,143.61910852093538
250,91731,Los Angeles,CA,2016,30179,15214,50.4,14965,49.6,19563,8670,70.0,8345,34554,29963,23532,78.5,6431,5.886559139784946,25.862365591397854,Y,61.0,13B,Las Casas,13.0,Next Wave,1113.0,9470.0,1595.0,1784.0,4770,2245,4579,5012,1467,9843,16322,36.87994963385135,313.79436031677653,52.85132045462076,59.1139534113125,166.07574803671426,48.609960568607306,326.1539481096126,540.8396567149343,158.0569270022201,74.38947612578282
251,91732,Los Angeles,CA,2016,62855,30766,48.9,32089,51.1,42122,19128,69.4,16134,44421,62367,48921,78.4,13446,6.5161547666533695,32.73274830474671,N,61.0,13B,Las Casas,7.0,Ethnic Enclaves,2451.0,21025.0,3407.0,3623.0,10022,4987,9610,988,472,3509,4969,38.99451117651738,334.50003977408323,54.204120595020285,57.640601384138094,15.718717683557395,7.509346909553734,55.82690318988148,79.0549677829926,159.44634476175324,79.34134118208576
252,91733,Los Angeles,CA,2016,44622,22349,50.1,22273,49.9,29391,13553,71.8,11216,40841,44445,32741,73.7,11704,6.545999400659275,33.79442613125562,Y,61.0,13B,Las Casas,13.0,Next Wave,1678.0,15378.0,2486.0,2596.0,5762,2975,5511,2294,1161,2403,5858,37.60476894805253,344.62821029985207,55.712428846757206,58.17758056564027,51.40961857379768,26.01855586930214,53.85235982250908,131.2805342656089,129.12912912912913,66.671148760701
253,91737,San Bernardino,CA,2016,25508,12251,48.0,13257,52.0,17936,8084,59.4,8201,99333,25473,23593,92.6,1880,3.6053811659192823,12.349775784753366,N,4.0,1D,Savvy Suburbanites,1.0,Affluent Estates,1446.0,4812.0,1151.0,900.0,7369,3015,7087,2538,971,2554,6063,56.68809785165438,188.64669907480007,45.12309863572213,35.28304845538655,99.49819664419006,38.06648894464482,100.12545083895249,237.69013642778737,288.8897600752705,118.19821232554492
254,91739,San Bernardino,CA,2016,38681,19804,51.2,18877,48.8,26831,12997,64.6,11533,100336,38672,36008,93.1,2664,3.7498220640569393,14.302491103202849,N,2.0,1B,Professional Pride,1.0,Affluent Estates,1768.0,9363.0,1902.0,1627.0,8960,4249,8584,4727,2085,4920,11732,45.7071947467749,242.05682376360488,49.17142783278612,42.06199426074817,122.20469998190325,53.90243271890592,127.19422972518807,303.30136242599724,231.6382720198547,109.84721180941548
255,91740,Los Angeles,CA,2016,26555,12974,48.9,13581,51.1,17585,7583,60.8,8337,68487,25871,23387,90.4,2484,6.9358454567135714,45.98068208919628,N,7.0,2B,Pleasantville,2.0,Upscale Avenues,1375.0,8169.0,1965.0,1904.0,11671,3918,10953,11544,3085,18598,33227,51.77932592732065,307.62568254565997,73.99736396158916,71.70024477499528,434.7203916399925,116.1739785351158,700.3577480700433,1251.2521182451515,439.50291847109776,147.54283562417626
256,91741,Los Angeles,CA,2016,25780,13014,50.5,12766,49.5,16398,7314,58.5,8753,88612,25751,23956,93.0,1795,3.3891764705882355,14.145411764705882,N,7.0,2B,Pleasantville,1.0,Affluent Estates,1510.0,5252.0,1408.0,1188.0,9897,3735,9400,11613,1854,20322,33789,58.572536850271526,203.72381691233517,54.615981380915436,46.0822342901474,450.4654771140419,71.91621411947247,788.2854926299458,1310.66718386346,383.9022498060512,144.87975174553918
257,91744,Los Angeles,CA,2016,86638,42971,49.6,43667,50.4,58634,25940,64.0,18454,60784,86554,68309,78.9,18245,6.315207156308851,27.824858757062145,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,4020.0,27958.0,4829.0,4263.0,14254,7037,13834,1866,338,4783,6987,46.39996306470602,322.6990466077241,55.73766707449387,49.20473695145317,21.537893303169508,3.901290426833491,55.2067222235047,80.6459059535077,164.52365013042774,81.22301992197418
258,91745,Los Angeles,CA,2016,54043,27021,50.0,27022,50.0,34852,17368,70.3,16003,79280,53948,47653,88.3,6295,3.929505255062805,13.259677005895927,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,3630.0,11444.0,3099.0,2454.0,9742,4604,9186,3340,843,9010,13193,67.16873600651334,211.7573043687434,57.34322668985808,45.40828599448587,61.802638639601795,15.598689932091114,166.7190940547342,244.1204226264271,180.26386396017986,85.19142164572655
259,91746,Los Angeles,CA,2016,31319,15346,49.0,15973,51.0,20791,8784,61.4,6704,61357,31319,25908,82.7,5411,5.173730591691147,20.871590432228285,Y,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,1535.0,9359.0,1629.0,1386.0,4792,2355,4579,620,138,863,1621,49.011781985376295,298.82818736230405,52.01315495386187,44.254286535329996,19.796289792138957,4.406270953734156,27.55515821067084,51.75771895654395,153.0061623934353,75.1939717104633
260,91748,Los Angeles,CA,2016,46565,23156,49.7,23409,50.3,31950,15022,66.9,13505,61740,46503,38365,82.5,8138,5.577111984282908,31.227406679764247,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,2386.0,8010.0,5468.0,1661.0,5721,3000,5536,5174,1125,10434,16733,51.24020186835606,172.0176097927628,117.4272522280683,35.67056802319338,111.11349726189198,24.159776656286912,224.07387522817567,359.3471491463546,122.86051755610437,64.42607108343176
261,91750,Los Angeles,CA,2016,34156,16874,49.4,17282,50.6,21527,9600,60.8,11818,78375,33786,31686,93.8,2100,4.576878388845857,17.289116963594115,N,33.0,8A,City Lights,1.0,Affluent Estates,2368.0,8413.0,1696.0,1690.0,11334,4446,10796,3027,994,4371,8392,69.32896123667877,246.31104344771052,49.65452629113479,49.47886169340672,88.62278955381193,29.101768356950462,127.97165944489988,245.69621735566224,331.8304251083265,130.16746691650079
262,91752,Riverside,CA,2016,29801,14745,49.5,15056,50.5,20000,8978,62.8,8129,64960,29761,24775,83.2,4986,7.413188647746245,45.8608792431831,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,1280.0,9824.0,1900.0,1557.0,9416,3734,9011,660,179,643,1482,42.951578806080335,329.6533673366666,63.7562497902755,52.246568907083656,22.146907821885172,6.006509848662796,21.576457165866916,49.72987483641488,315.96255159222846,125.29780879836247
263,91754,Los Angeles,CA,2016,33514,15804,47.2,17710,52.8,21239,10329,66.9,10828,58833,33420,29221,87.4,4199,3.7260160924283054,11.58984939137611,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,1596.0,7142.0,1942.0,1952.0,3941,2285,3775,6827,2904,19550,29281,47.62188935967058,213.10497105687176,57.94593304290744,58.24431580831891,203.70591394641048,86.65035507549084,583.3383063794236,873.6945754013248,117.59264784866026,68.18046189652085
264,91755,Los Angeles,CA,2016,27487,13493,49.1,13994,50.9,18458,8532,66.2,8761,48350,27286,23857,87.4,3429,4.41110545084055,16.10850738665308,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,1211.0,4684.0,1350.0,1340.0,2529,1473,2410,212,85,393,690,44.05719067195402,170.4078291556008,49.11412667806599,48.75031833230254,7.712736930185178,3.0923709389893403,14.297667988503656,25.102775857678175,92.00713064357696,53.58896933095645
265,91761,San Bernardino,CA,2016,59933,29116,48.6,30817,51.4,41306,18913,63.4,16392,65154,59866,50549,84.4,9317,7.247548529117473,42.36401841104664,Y,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,2678.0,18064.0,2711.0,2419.0,14620,6235,14148,17954,4231,21481,43666,44.68322960639381,301.40323361086547,45.233844459646605,40.361737273288504,299.56785076668945,70.5954983064422,358.4168988704053,728.580247943537,243.93906528957334,104.03283666761216
266,91762,San Bernardino,CA,2016,58223,28831,49.5,29392,50.5,37991,17705,66.5,16967,50309,58138,48287,83.1,9851,7.137801440651425,37.54963983714375,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,2594.0,21565.0,2899.0,3003.0,15386,6332,14646,3117,928,3980,8025,44.55283994297786,370.3862734658125,49.79131958160865,51.577555261666355,53.53554437249884,15.938718375899558,68.35786544836233,137.83212819676072,264.2598285900761,108.75427236659053
267,91763,San Bernardino,CA,2016,37786,18549,49.1,19237,50.9,25337,11930,67.5,10365,50573,37579,31004,82.5,6575,7.610643015521064,43.585587583148566,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,1728.0,13909.0,1884.0,2081.0,9492,4044,9123,7687,1955,15073,24715,45.731223204361406,368.0992960355687,49.859736410310695,55.073307574233844,203.43513470597577,51.73873921558249,398.9043561107288,654.078230032287,251.20414968506856,107.02376541576244
268,91764,San Bernardino,CA,2016,54303,26670,49.1,27633,50.9,36469,17021,63.7,15566,50728,54056,44028,81.4,10028,7.8740699917332595,45.385230090934144,N,28.0,7B,Urban Villages,7.0,Ethnic Enclaves,2324.0,19182.0,2845.0,2488.0,14040,6057,13551,3130,823,4915,8868,42.796898882198036,353.2401524777636,52.39121227188185,45.81698985323094,57.63954109349392,15.155700421707824,90.51065318674843,163.30589470195017,258.5492514225733,111.54079885089222
269,91765,Los Angeles,CA,2016,47493,22859,48.1,24634,51.9,32525,15208,64.1,15008,90690,47441,43115,90.9,4326,3.3555650868539573,10.78576024018872,N,8.0,2C,Pacific Heights,2.0,Upscale Avenues,2713.0,7139.0,2213.0,1482.0,8153,3733,7785,8334,3872,14574,26780,57.12420777798834,150.31688880466595,46.59634051333881,31.204598572421197,175.4784915671783,81.52780409744594,306.86627503000443,563.8725706946287,171.66740361737521,78.60105699787337
270,91766,Los Angeles,CA,2016,72100,35725,49.5,36375,50.5,48877,18790,57.8,17809,50412,71795,56391,78.5,15404,7.612047526941144,43.53799392097265,Y,61.0,13B,Las Casas,13.0,Next Wave,3096.0,28287.0,3726.0,3401.0,12473,6258,12049,4205,1184,9013,14402,42.940360610263525,392.33009708737865,51.67822468793343,47.17059639389736,58.32177531206657,16.421636615811373,125.00693481276006,199.75034674063798,172.995839112344,86.79611650485437
